efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",synthetic_dirichlet_alpha05_backdoor_square,synthetic,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,1.0,0.0005141603052616119,0.0,8.344178100000136,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,1.0,0.75,3,0,1,kmeans_malicious_minority_distance_cluster,0:1.618360;1:1.871806;2:1.162704;3:1.891558;4:1.112210;5:1.126059;6:0.737836;7:0.636915;8:0.576809;9:0.919669;10:0.500587;11:0.832174;12:0.886983;13:0.958180;14:0.815851;15:1.057300;16:0.931808;17:0.649985;18:0.601208;19:1.111999,1.0390540758768718,1.0448296864827473,1.0910067796707155,0:1.045250;1:1.046761;3:1.042478,0.01,1.0,1.0,repel_malicious,10,10,False,-1,17,detected_historical_contribution_removed,0.9924113750457764,180,1.039054;1.034620;1.035174;1.036108;1.037198;1.038375;1.039607;1.040877;1.042175;1.043494;1.044830,"round=0,K_before=1.039054,K_after=1.034620,benign_clients=17|round=1,K_before=1.034620,K_after=1.035174,benign_clients=17|round=2,K_before=1.035174,K_after=1.036108,benign_clients=17|round=3,K_before=1.036108,K_after=1.037198,benign_clients=17|round=4,K_before=1.037198,K_after=1.038375,benign_clients=17|round=5,K_before=1.038375,K_after=1.039607,benign_clients=17|round=6,K_before=1.039607,K_after=1.040877,benign_clients=17|round=7,K_before=1.040877,K_after=1.042175,benign_clients=17|round=8,K_before=1.042175,K_after=1.043494,benign_clients=17|round=9,K_before=1.043494,K_after=1.044830,benign_clients=17"
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.9713333333333334,0.08046312395731609,0.9992695398100804,142.93602300001658,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9713333333333334,0.08799312210083007,0.002191380569758948,103.3400554000109,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.9706666666666667,0.08533421897888184,0.0007304601899196494,66.99501129999408,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.2229463756084442,1e-06,delta,29,31,3,6,476,496,12,0,960,50.41666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.96,0.133381046295166,0.003652300949598247,82.9513949000102,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,0,0.05,1.6352024897933006,7.972473360598087,34,latest_round_under_cumulative_beta_bound,34,"0,2,3,4,5,6,7,8,9,11,13,15,17,20,23,24,25,28,29,30,33,34,35,38,39,40,45,46,48,49,52,53,55,57",391,0,34,"0:9,17,11,14,15,10,19,1,4,0,3,2,12,6;2:9,17,10,15,14,12,6,11,19,13,18,16,4,5;3:9,10,15,14,12,8,17,18,19,6,11,16,5,4;4:9,15,10,11,14,16,19,12,5,18,0,17,8,6;5:15,9,11,10,16,18,19,5,14,12,0,6,8,1;6:9,16,10,15,19,11,14,12,18,5,0,6,4,8;7:9,15,14,11,10,19,12,16,18,5,0,1,6,8;8:9,15,11,14,10,18,19,5,16,12,0,1,17,6;9:9,15,14,11,10,16,12,18,19,5,4,6,0,17;11:9,14,11,15,16,12,18,10,19,5,17,0,1,6;13:14,5,15,11,12,18,9,16,10,19,7,8,4,6;15:14,15,11,9,10,5,1,18,12,0,19,16,2,17;17:10,9,15,11,14,5,1,12,19,18,0,16,7,8;20:11,15,14,10,9,5,0,12,1,19,18,2,3,17;23:15,14,9,10,11,1,12,19,8,5,7,17,18,0;24:15,11,14,5,2,1,10,9,12,19,0,17,18,3;25:14,8,16,9,15,10,5,19,18,7,12,1,17,11;28:10,15,11,12,5,9,14,1,7,0,8,19,18,16;29:15,9,11,14,10,19,18,5,17,16,1,0,6,8;30:4,1,15,14,11,12,2,5,19,0,10,17,3,13;33:11,15,14,9,10,1,5,0,19,17,12,18,2,3;34:10,14,15,11,5,12,9,1,19,0,18,16,3,17;35:5,2,7,10,0,12,8,13,9,6,18,14,4,11;38:14,1,15,7,17,5,12,10,11,19,9,3,2,6;39:14,10,11,9,5,15,12,17,1,2,4,0,3,19;40:12,0,1,5,2,17,6,15,4,14,19,7,16,9;45:14,17,9,15,12,0,11,10,1,6,18,2,3,5;46:3,19,16,11,1,5,0,12,18,15,8,4,14,10;48:12,15,14,0,6,5,11,2,16,18,4,10,19,1;49:9,10,14,5,15,11,17,19,1,3,18,0,12,2;52:10,9,15,0,5,11,14,1,18,19,12,2,8,3;53:10,18,0,5,9,12,19,1,17,4,7,11,14,15;55:7,4,12,14,1,5,15,19,10,16,2,17,0,18;57:14,1,12,10,11,15,17,7,2,9,5,0,3,19","0:9,17,11,14,15,10,19,4,12,6;2:9,17,10,15,14,12,6,11,19,13,18,16,4,5;3:9,10,15,14,12,8,17,18,19,6,11,16,5,4;4:9,15,10,11,14,16,19,12,5,18,17,8,6;5:15,9,11,10,16,18,19,5,14,12,6,8;6:9,16,10,15,19,11,14,12,18,5,6,4,8;7:9,15,14,11,10,19,12,16,18,5,6,8;8:9,15,11,14,10,18,19,5,16,12,17,6;9:9,15,14,11,10,16,12,18,19,5,4,6,17;11:9,14,11,15,16,12,18,10,19,5,17,6;13:14,5,15,11,12,18,9,16,10,19,7,8,4,6;15:14,15,11,9,10,5,18,12,19,16,17;17:10,9,15,11,14,5,12,19,18,16,7,8;20:11,15,14,10,9,5,12,19,18,17;23:15,14,9,10,11,12,19,8,5,7,17,18;24:15,11,14,5,10,9,12,19,17,18;25:14,8,16,9,15,10,5,19,18,7,12,17,11;28:10,15,11,12,5,9,14,7,8,19,18,16;29:15,9,11,14,10,19,18,5,17,16,6,8;30:4,15,14,11,12,5,19,10,17,13;33:11,15,14,9,10,5,19,17,12,18;34:10,14,15,11,5,12,9,19,18,16,17;35:5,7,10,12,8,13,9,6,18,14,4,11;38:14,15,7,17,5,12,10,11,19,9,6;39:14,10,11,9,5,15,12,17,4,19;40:12,5,17,6,15,4,14,19,7,16,9;45:14,17,9,15,12,11,10,6,18,5;46:19,16,11,5,12,18,15,8,4,14,10;48:12,15,14,6,5,11,16,18,4,10,19;49:9,10,14,5,15,11,17,19,18,12;52:10,9,15,5,11,14,18,19,12,8;53:10,18,5,9,12,19,17,4,7,11,14,15;55:7,4,12,14,5,15,19,10,16,17,18;57:14,12,10,11,15,17,7,9,5,19","start=0,end=2,start_loss=2.306123,end_loss=1.533064,selected=0;start=2,end=3,start_loss=1.533064,end_loss=1.036269,selected=2;start=3,end=4,start_loss=1.036269,end_loss=0.784471,selected=3;start=4,end=5,start_loss=0.784471,end_loss=0.601498,selected=4;start=5,end=6,start_loss=0.601498,end_loss=0.515943,selected=5;start=6,end=7,start_loss=0.515943,end_loss=0.432904,selected=6;start=7,end=8,start_loss=0.432904,end_loss=0.376077,selected=7;start=8,end=9,start_loss=0.376077,end_loss=0.326953,selected=8;start=9,end=11,start_loss=0.326953,end_loss=0.268145,selected=9;start=11,end=13,start_loss=0.268145,end_loss=0.229613,selected=11;start=13,end=15,start_loss=0.229613,end_loss=0.204528,selected=13;start=15,end=17,start_loss=0.204528,end_loss=0.183587,selected=15;start=17,end=20,start_loss=0.183587,end_loss=0.162413,selected=17;start=20,end=23,start_loss=0.162413,end_loss=0.143324,selected=20;start=23,end=28,start_loss=0.143324,end_loss=0.124546,selected=24,23,25;start=28,end=33,start_loss=0.124546,end_loss=0.110225,selected=29,28,30;start=33,end=38,start_loss=0.110225,end_loss=0.098617,selected=34,35,33;start=38,end=44,start_loss=0.098617,end_loss=0.087871,selected=40,39,38;start=44,end=52,start_loss=0.087871,end_loss=0.078472,selected=45,46,48,49;start=52,end=59,start_loss=0.078472,end_loss=0.070957,selected=53,57,52,55",20,2.3061229672431947,0.07095684561940531,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9626666666666667,0.12949294153849283,0.014609203798392988,16.22037470000214,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9994128674893854,0.9988257349787708,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,4,16,4,16,1,15777,105744,105866,0.14917994267727738,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 688, 'classifier.1.weight': 14971, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9573333333333334,0.1346025619506836,0.008765522279035792,5.0916701999958605,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17;0;3;9;1;19,0;1;2;3,0.5,0.75,3,3,1,0:0.002798;1:0.009043;2:0.019106;3:0.005646;4:0.020787;5:0.013859;6:0.012734;7:0.022396;8:0.019291;9:0.007151;10:0.025851;11:0.018318;12:0.026711;13:0.051661;14:0.021948;15:0.021325;16:0.022392;17:0.001317;18:0.016006;19:0.009553,0:0.029;1:0.153;2:0.353;3:0.086;4:0.387;5:0.249;6:0.227;7:0.419;8:0.357;9:0.116;10:0.487;11:0.338;12:0.504;13:1.000;14:0.410;15:0.397;16:0.419;17:0.000;18:0.292;19:0.164,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:0;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:0,0:0.900;1:0.900;2:1.000;3:0.900;4:1.000;5:1.000;6:1.000;7:1.000;8:1.000;9:0.900;10:1.000;11:1.000;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:0.900;18:1.000;19:0.900,0.014507926069200039,0.0004637420061044395,0.014044184237718582,14.044183731079102,0.009404322132468224,0.01791349984705448,0.8857762813568115,16,patch,bottom_right,feature_and_sample_weight,1,6,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9686666666666667,0.0988269157409668,0.0007304601899196494,0.7842622000025585,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,0.15515876307229823,0.15515876307229823,0.0,0.5993333333333334,2.991758992513021,0.0,0;1;2;3,detected_malicious_clients,,240.0,60.0,3.9158253252971917,1.9633655548095703,4.0,0.7980460524559021,0.9886619448661804,0.41937485337257385,0.34259968996047974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9713333333333334,0.09173144022623698,0.018991964937910884,1.7187496999977157,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,12,13,1,12,1.184072494506836,0.8953333333333333,0.2813916982014974,"r=0,N=20,J=4,norm=0.173457,prev_acc=0.974000,cur_acc=0.974000,accepted=1,stopped=0;r=1,N=20,J=4,norm=0.170207,prev_acc=0.974000,cur_acc=0.972667,accepted=1,stopped=0;r=2,N=20,J=4,norm=0.162077,prev_acc=0.972667,cur_acc=0.970667,accepted=1,stopped=0;r=3,N=20,J=4,norm=0.136608,prev_acc=0.970667,cur_acc=0.968000,accepted=1,stopped=0;r=4,N=20,J=4,norm=0.125742,prev_acc=0.968000,cur_acc=0.964000,accepted=1,stopped=0;r=5,N=20,J=4,norm=0.11615,prev_acc=0.964000,cur_acc=0.958000,accepted=1,stopped=0;r=6,N=20,J=4,norm=0.0997587,prev_acc=0.958000,cur_acc=0.952667,accepted=1,stopped=0;r=7,N=20,J=4,norm=0.0984414,prev_acc=0.952667,cur_acc=0.940000,accepted=0,stopped=0;r=8,N=20,J=4,norm=0.0899622,prev_acc=0.940000,cur_acc=0.926667,accepted=0,stopped=0;r=9,N=20,J=4,norm=0.0634685,prev_acc=0.926667,cur_acc=0.920667,accepted=1,stopped=0;r=10,N=20,J=4,norm=0.067948,prev_acc=0.920667,cur_acc=0.908667,accepted=0,stopped=0;r=11,N=20,J=4,norm=0.0599053,prev_acc=0.908667,cur_acc=0.895333,accepted=0,stopped=0;r=12,N=20,J=4,norm=0.0532892,prev_acc=0.895333,cur_acc=0.876667,accepted=0,stopped=1",0;1;2;3,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.9646666666666667,0.10630150349934896,0.003652300949598247,12.900587999989511,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;6;8;9;10;13;17;19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,0.3,0.75,3,7,1,kmeans_equal_size_farthest_distance_cluster,0:0.866977;1:0.837386;2:0.879954;3:1.044054;4:1.312119;5:1.217756;6:0.788754;7:1.097812;8:0.814457;9:0.920920;10:0.976132;11:1.091556;12:1.239826;13:0.746805;14:1.089238;15:1.140213;16:1.096797;17:0.798175;18:1.059180;19:0.981888,1.3143038749694824,1.2735158443450927,1.3800190687179565,0:1.277009;1:1.278066;2:1.276722;6:1.268227;8:1.270833;9:1.281920;10:1.271734;13:1.266933;17:1.271270;19:1.272446,0.01,1.0,1.0,repel_malicious,10,10,False,-1,10,detected_historical_contribution_removed,3.378621816635132,600,1.314304;1.249765;1.234192;1.232913;1.234752;1.239066;1.244670;1.251951;1.258130;1.265115;1.273516,"round=0,K_before=1.314304,K_after=1.249765,benign_clients=10|round=1,K_before=1.249765,K_after=1.234192,benign_clients=10|round=2,K_before=1.234192,K_after=1.232913,benign_clients=10|round=3,K_before=1.232913,K_after=1.234752,benign_clients=10|round=4,K_before=1.234752,K_after=1.239066,benign_clients=10|round=5,K_before=1.239066,K_after=1.244670,benign_clients=10|round=6,K_before=1.244670,K_after=1.251951,benign_clients=10|round=7,K_before=1.251951,K_after=1.258130,benign_clients=10|round=8,K_before=1.258130,K_after=1.265115,benign_clients=10|round=9,K_before=1.265115,K_after=1.273516,benign_clients=10"
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.8326666666666667,0.43276353454589844,0.8783185840707964,138.68986260000383,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.834,0.4492627563476562,0.003687315634218289,107.85614109999733,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efficiency,Runtime and storage-cost comparison on representative settings.,"runtime_sec, history_storage_mb, method-specific storage fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.844,0.4290924275716146,0.0014749262536873156,67.95611079997616,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.22281552851200104,1e-06,delta,29,31,3,6,476,496,12,0,960,50.41666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
