experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.968,0.08586370595296224,0.9970781592403214,136.96475690000807,,0.0,0.0,0.002666666666666706,0.9941563184806428
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9706666666666667,0.08387991142272949,0.0029218407596785976,104.10069350001868,484.6160888671875,0.002666666666666706,0.9941563184806428,0.0,0.0
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.9633333333333334,0.1047867660522461,0.003652300949598247,71.51940600000671,484.6160888671875,-0.004666666666666597,0.9934258582907232,0.007333333333333303,0.0007304601899196495
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.9573333333333334,0.1346986287434896,0.026296566837107377,83.01582650002092,484.6160888671875,-0.010666666666666602,0.970781592403214,0.013333333333333308,0.02337472607742878
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9646666666666667,0.11419162813822428,0.01095690284879474,17.079722900001798,484.6160888671875,-0.0033333333333332993,0.9861212563915267,0.006000000000000005,0.008035062089116142
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9586666666666667,0.1258912773132324,0.006574141709276844,5.030922500009183,484.6160888671875,-0.009333333333333305,0.9905040175310446,0.01200000000000001,0.0036523009495982466
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9653333333333334,0.10001297251383463,0.0014609203798392988,0.6962623000144958,484.6160888671875,-0.002666666666666595,0.9956172388604821,0.005333333333333301,0.0014609203798392988
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.97,0.09288913091023764,0.002191380569758948,6.192252299981192,484.6160888671875,0.0020000000000000018,0.9948867786705624,0.0006666666666667043,0.0007304601899196495
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_10p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.9733333333333334,0.07584444300333659,0.9846603360116873,21.155640699988,484.6160888671875,0.005333333333333412,0.01241782322863405,0.002666666666666706,0.9817384952520087
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.974,0.08010586229960123,0.9992695398100804,140.07623050000984,,0.0,0.0,0.0033333333333332993,0.9970781592403214
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9706666666666667,0.08826394335428873,0.002191380569758948,98.58853519998956,484.6160888671875,-0.0033333333333332993,0.9970781592403214,0.0,0.0
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.9713333333333334,0.09076985041300456,0.0007304601899196494,66.66592840000521,484.6160888671875,-0.002666666666666595,0.9985390796201608,0.0006666666666667043,0.0014609203798392986
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.894,0.33343350728352866,0.0007304601899196494,82.04707840000628,484.6160888671875,-0.07999999999999996,0.9985390796201608,0.07666666666666666,0.0014609203798392986
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.958,0.13208003362019857,0.013148283418553688,15.68811519999872,484.6160888671875,-0.016000000000000014,0.9861212563915267,0.012666666666666715,0.01095690284879474
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9653333333333334,0.10392050298055013,0.6902848794740687,3.262335399980657,484.6160888671875,-0.0086666666666666,0.3089846603360117,0.005333333333333301,0.6880934989043097
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.97,0.10087744967142741,0.0007304601899196494,0.8090168999915477,484.6160888671875,-0.0040000000000000036,0.9985390796201608,0.0006666666666667043,0.0014609203798392986
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9726666666666667,0.08642963409423828,0.01241782322863404,1.8445243000169285,484.6160888671875,-0.0013333333333332975,0.9868517165814463,0.0020000000000000018,0.010226442658875092
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_square,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.9613333333333334,0.12002719497680664,0.003652300949598247,11.447176999994554,484.6160888671875,-0.012666666666666604,0.9956172388604821,0.009333333333333305,0.001460920379839299
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.9726666666666667,0.08429160690307617,0.9992695398100804,136.9330620999972,,0.0,0.0,0.005333333333333301,0.9948867786705625
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9673333333333334,0.1004355837504069,0.004382761139517896,82.46423869999126,484.6160888671875,-0.005333333333333301,0.9948867786705625,0.0,0.0
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.97,0.10450378036499024,0.0029218407596785976,53.66925450001145,484.6160888671875,-0.002666666666666706,0.9963476990504018,0.002666666666666595,0.0014609203798392986
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.9586666666666667,0.1390544039408366,0.0029218407596785976,83.78470700001344,484.6160888671875,-0.014000000000000012,0.9963476990504018,0.008666666666666711,0.0014609203798392986
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9573333333333334,0.14485444005330403,0.029948867786705625,13.18645470001502,484.6160888671875,-0.01533333333333331,0.9693206720233748,0.010000000000000009,0.02556610664718773
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.968,0.09971156565348308,0.872899926953981,3.5073282000084873,484.6160888671875,-0.004666666666666708,0.12636961285609938,0.0006666666666665932,0.8685171658144631
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9626666666666667,0.11823472340901693,0.0014609203798392988,0.8561180999968201,484.6160888671875,-0.010000000000000009,0.9978086194302411,0.004666666666666708,0.002921840759678597
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.968,0.10287059593200684,0.006574141709276844,2.3482204000174534,484.6160888671875,-0.004666666666666708,0.9926953981008035,0.0006666666666665932,0.002191380569758948
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.5266666666666666,1.678529276529948,0.4579985390796202,1.3898470000131056,484.6160888671875,-0.44600000000000006,0.5412710007304602,0.44066666666666676,0.45361577794010227
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.9686666666666667,0.09946790313720703,1.0,139.8108550000179,,0.0,0.0,0.0006666666666667043,0.9956172388604821
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9693333333333334,0.11079576365152995,0.004382761139517896,80.19817019999027,484.6160888671875,0.0006666666666667043,0.9956172388604821,0.0,0.0
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.974,0.10102765782674154,0.002191380569758948,48.51643289998174,484.6160888671875,0.005333333333333301,0.997808619430241,0.004666666666666597,0.002191380569758948
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.954,0.13767336018880208,0.003652300949598247,77.87167210000916,484.6160888671875,-0.014666666666666717,0.9963476990504018,0.015333333333333421,0.0007304601899196491
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9593333333333334,0.14776848602294923,0.005113221329437546,11.62266650001402,484.6160888671875,-0.009333333333333305,0.9948867786705624,0.010000000000000009,0.0007304601899196499
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9686666666666667,0.09746757634480795,0.9992695398100804,2.9122130000032485,484.6160888671875,0.0,0.0007304601899196239,0.0006666666666667043,0.9948867786705625
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9566666666666667,0.14791491572062174,0.0014609203798392988,0.6597075000172481,484.6160888671875,-0.01200000000000001,0.9985390796201608,0.012666666666666715,0.002921840759678597
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9733333333333334,0.09168990580240885,0.013878743608473338,1.6902087000198662,484.6160888671875,0.004666666666666708,0.9861212563915267,0.0040000000000000036,0.009495982468955442
